Cruise,Station,dec.yr,Depth,Temp,Sal,SigmaT,Delta-D
LO22,2,1993.261,75,4.215,31.589,25.053,0.243245
LO22,2,1993.261,100,4.401,31.738,25.153,0.315782
LO22,2,1993.261,150,4.743,31.87,25.222,0.456515
LO22,2,1993.261,200,5.019,32.014,25.307,0.594074
LO22,2,1993.261,250,5.657,32.6,25.698,0.718487
LO22,3,1993.261,0,3.764,30.859,24.516,0
LO22,3,1993.261,10,3.764,31.065,24.679,0.033868
LO22,3,1993.261,20,3.818,31.275,24.841,0.066031
LO22,3,1993.261,30,3.818,31.299,24.86,0.097177
LO22,3,1993.261,50,3.906,31.391,24.925,0.15886
LO22,3,1993.261,75,4.241,31.583,25.046,0.233734
LO22,3,1993.261,100,4.415,31.717,25.135,0.305993
LO22,3,1993.261,150,4.748,31.878,25.228,0.44638
LO22,3,1993.261,200,5.139,32.078,25.344,0.583475
LO22,3,1993.261,250,5.676,32.646,25.732,0.705503
LO23,2,1993.347,0,5.659,30.816,24.288,0
LO23,2,1993.347,10,5.54,31.095,24.521,0.035435
LO23,2,1993.347,20,5.489,31.288,24.68,0.069007
LO23,2,1993.347,30,5.454,31.343,24.727,0.101619
LO23,2,1993.347,50,5.602,31.474,24.815,0.165474
LO23,2,1993.347,75,5.58,31.535,24.865,0.244016
LO23,2,1993.347,100,5.559,31.627,24.94,0.320916
LO23,2,1993.347,150,4.691,31.84,25.204,0.464604
LO23,2,1993.347,200,4.841,31.971,25.292,0.602132
LO23,2,1993.347,250,5.707,32.635,25.72,0.733256
LO24,2,1993.454,0,12.341,26.659,20.061,0
LO24,2,1993.454,10,8.344,31.18,24.226,0.047955
LO24,2,1993.454,20,6.641,31.384,24.618,0.082986
LO24,2,1993.454,30,6.617,31.592,24.785,0.115354
LO24,2,1993.454,50,5.764,31.608,24.902,0.17791
LO24,2,1993.454,75,5.604,31.614,24.925,0.254658
LO24,2,1993.454,100,5.278,31.667,25.003,0.330122
LO24,2,1993.454,150,5.765,31.694,24.969,0.479063
LO24,2,1993.454,200,5.729,32.024,25.234,0.625046
LO24,2,1993.454,250,5.662,32.452,25.58,0.755272
LO25,2,1993.515,0,12.886,25.048,18.719,0
LO25,2,1993.515,10,10.947,30.525,23.303,0.060621
LO25,2,1993.515,20,9.066,31.351,24.252,0.102419
LO25,2,1993.515,30,7.531,31.588,24.661,0.137594
LO25,2,1993.515,50,5.751,31.787,25.044,0.199162
LO25,2,1993.515,75,5.783,31.868,25.104,0.271027
LO25,2,1993.515,100,6.035,31.958,25.146,0.342012
LO25,2,1993.515,150,5.673,32.278,25.442,0.478896
LO25,2,1993.515,200,5.673,32.385,25.526,0.604693
LO25,2,1993.515,250,5.698,32.419,25.55,0.729169
HX173,17,1993.674,0,12.143,24.403,18.351,0
HX173,17,1993.674,10,12.428,28.092,21.154,0.079415
HX173,17,1993.674,20,12.187,29.39,22.203,0.138603
HX173,17,1993.674,30,11.321,30.255,23.028,0.190899
HX173,17,1993.674,50,8.293,31.701,24.642,0.272614
HX173,17,1993.674,75,6.364,32.082,25.203,0.347057
HX173,17,1993.674,100,6.264,32.274,25.367,0.41484
HX173,17,1993.674,150,5.74,32.901,25.926,0.535632
HX173,17,1993.674,200,5.534,33.12,26.123,0.635562
HX173,17,1993.674,250,5.456,33.237,26.225,0.72908
HX174,2,1993.691,0,12.279,24.201,18.171,0
HX174,2,1993.691,10,12.116,27.41,20.683,0.085689
HX174,2,1993.691,20,12.086,28.899,21.841,0.150658
HX174,2,1993.691,30,11.658,30.146,22.884,0.207273
HX174,2,1993.691,50,9.438,31.699,24.467,0.286626
HX174,2,1993.691,75,6.646,31.851,24.985,0.36746
HX174,2,1993.691,100,6.054,32.238,25.364,0.438386
HX174,2,1993.691,150,5.732,32.859,25.894,0.556724
HX174,2,1993.691,200,5.551,33.055,26.07,0.659218
HX174,2,1993.691,250,5.466,33.165,26.167,0.755542
LO26,2,1993.761,0,9.66,26.208,20.148,0
LO26,2,1993.761,10,9.64,26.607,20.462,0.07492
LO26,2,1993.761,20,9.99,28.001,21.495,0.141876
LO26,2,1993.761,30,10.186,29.096,22.317,0.203154
LO26,2,1993.761,50,9.724,30.797,23.717,0.302892
LO26,2,1993.761,75,7.7,31.871,24.86,0.390348
LO26,2,1993.761,100,6.368,32.217,25.309,0.462323
LO26,2,1993.761,150,5.702,32.945,25.965,0.584006
LO26,2,1993.761,200,5.508,33.18,26.174,0.682452
LO26,2,1993.761,250,5.473,33.224,26.213,0.775315
HX175,34,1993.841,0,7.45,28.331,22.114,0
HX175,34,1993.841,10,7.654,28.483,22.207,0.057013
HX175,34,1993.841,20,7.984,28.752,22.374,0.113175
HX175,34,1993.841,30,8.21,29.143,22.649,0.16757
HX175,34,1993.841,50,8.608,31.02,24.062,0.257276
HX175,34,1993.841,75,9.286,32.072,24.781,0.34414
HX175,34,1993.841,100,6.897,32.038,25.1,0.420255
HX175,34,1993.841,150,6.025,32.583,25.64,0.553119
HX175,34,1993.841,200,5.498,33.14,26.143,0.659486
HX175,34,1993.841,250,5.403,33.233,26.229,0.752606
LO27,2,1993.972,0,4.805,29.673,23.474,0
LO27,2,1993.972,10,5.377,30.161,23.801,0.042848
LO27,2,1993.972,20,5.585,30.273,23.867,0.083667
LO27,2,1993.972,30,5.876,30.593,24.087,0.123866
LO27,2,1993.972,50,6.159,30.84,24.248,0.198964
LO27,2,1993.972,75,6.352,31.099,24.429,0.289471
LO27,2,1993.972,100,6.756,31.553,24.736,0.374416
LO27,2,1993.972,150,6.994,32.066,25.11,0.527272
LO27,2,1993.972,200,6.398,32.568,25.582,0.661013
LO27,2,1993.972,250,5.625,33.197,26.174,0.762419
LO28,2,1994.054,0,4.659,30.703,24.306,0
LO28,2,1994.054,10,4.978,30.858,24.395,0.03617
LO28,2,1994.054,20,5.085,30.841,24.371,0.071925
LO28,2,1994.054,30,5.1,30.904,24.419,0.107429
LO28,2,1994.054,50,5.354,31.005,24.471,0.177405
LO28,2,1994.054,75,5.581,31.224,24.619,0.262703
LO28,2,1994.054,100,5.924,31.528,24.82,0.344274
LO28,2,1994.054,150,6.159,31.994,25.159,0.496934
LO28,2,1994.054,200,6.406,32.567,25.58,0.63291
LO28,2,1994.054,250,5.904,33.043,26.018,0.741209
LO29,2,1994.221,0,3.465,31.262,24.863,0
LO29,2,1994.221,10,3.488,31.327,24.912,0.030847
LO29,2,1994.221,20,3.489,31.331,24.916,0.061401
LO29,2,1994.221,30,3.49,31.338,24.921,0.091906
LO29,2,1994.221,50,3.678,31.404,24.957,0.152668
LO29,2,1994.221,75,3.791,31.464,24.994,0.227581
LO29,2,1994.221,100,4.16,31.577,25.049,0.301589
LO29,2,1994.221,150,4.63,31.894,25.253,0.442576
LO29,2,1994.221,200,5.111,32.012,25.295,0.578332
LO29,2,1994.221,250,5.475,32.199,25.402,0.711049
HX177,2,1994.337,0,5.346,30.8,24.31,0
HX177,2,1994.337,10,5.354,30.84,24.341,0.036245
HX177,2,1994.337,20,5.207,31.029,24.506,0.071699
HX177,2,1994.337,30,5.176,31.136,24.594,0.105825
HX177,2,1994.337,50,5.166,31.37,24.781,0.171201
HX177,2,1994.337,75,5.15,31.498,24.884,0.249184
HX177,2,1994.337,100,4.959,31.572,24.963,0.325542
HX177,2,1994.337,150,4.895,31.9,25.23,0.470681
HX177,2,1994.337,200,5.663,32.796,25.852,0.596555
HX177,2,1994.337,250,5.694,33.091,26.082,0.696495
LO31,2,1994.396,0,7.726,28.203,21.978,0
LO31,2,1994.396,10,6.392,30.02,23.574,0.051849
LO31,2,1994.396,20,5.956,30.78,24.225,0.091055
LO31,2,1994.396,30,6.109,31.048,24.418,0.126974
LO31,2,1994.396,50,6.036,31.145,24.503,0.197063
LO31,2,1994.396,75,6.054,31.44,24.734,0.281295
LO31,2,1994.396,100,6.273,31.523,24.773,0.361659
LO31,2,1994.396,150,5.062,31.72,25.069,0.512829
LO31,2,1994.396,200,5.552,32.714,25.8,0.642286
LO31,2,1994.396,250,5.7,33.046,26.046,0.747243
LO32,2,1994.487,0,11.54,28.08,21.302,0
LO32,2,1994.487,10,10.634,29.622,22.653,0.061423
LO32,2,1994.487,20,9.393,30.369,23.434,0.108324
LO32,2,1994.487,30,8.275,30.53,23.727,0.151766
LO32,2,1994.487,50,6.61,31.031,24.343,0.22859
LO32,2,1994.487,75,5.931,31.425,24.737,0.313695
LO32,2,1994.487,100,5.416,31.687,25.004,0.391718
LO32,2,1994.487,150,5.885,32.135,25.303,0.532387
LO32,2,1994.487,200,5.544,32.804,25.872,0.652115
LO32,2,1994.487,250,5.612,32.922,25.958,0.759656
LO33,2,1994.586,0,13.06,19.095,14.099,0
LO33,2,1994.586,10,11.516,28.622,21.726,0.111188
LO33,2,1994.586,20,11.074,29.332,22.353,0.169158
LO33,2,1994.586,30,9.838,30.354,23.353,0.219379
LO33,2,1994.586,50,7.307,31.285,24.454,0.29867
LO33,2,1994.586,75,6.284,31.832,25.016,0.376599
LO33,2,1994.586,100,5.944,32.13,25.292,0.447466
LO33,2,1994.586,150,5.656,32.789,25.847,0.569563
LO33,2,1994.586,200,5.663,33.088,26.083,0.672423
LO33,2,1994.586,250,5.614,33.213,26.188,0.768065
HX180,6,1994.626,0,13.113,28.343,21.221,0
HX180,6,1994.626,10,11.205,29.657,22.584,0.060098
HX180,6,1994.626,20,10.244,30.605,23.483,0.108116
HX180,6,1994.626,30,9.244,31.204,24.11,0.148948
HX180,6,1994.626,50,7.213,31.531,24.659,0.219024
HX180,6,1994.626,75,6.023,31.866,25.075,0.296756
HX180,6,1994.626,100,6.171,32.228,25.342,0.366337
HX180,6,1994.626,150,5.703,32.834,25.877,0.485583
HX180,6,1994.626,200,5.624,33.077,26.079,0.588166
HX180,6,1994.626,250,5.555,33.198,26.183,0.684574
HX181,65,1994.684,0,12.114,27.363,20.646,0
HX181,65,1994.684,10,12.285,27.903,21.034,0.070253
HX181,65,1994.684,20,11.995,29.294,22.164,0.132941
HX181,65,1994.684,30,11.913,30.153,22.844,0.186972
HX181,65,1994.684,50,7.879,31.391,24.458,0.268435
HX181,65,1994.684,75,6.332,31.894,25.059,0.346792
HX181,65,1994.684,100,6.047,32.117,25.27,0.417566
HX181,65,1994.684,150,5.814,32.683,25.745,0.543053
HX181,65,1994.684,200,5.606,33.107,26.105,0.647697
HX181,65,1994.684,250,5.441,33.278,26.26,0.741667
HX182,2,1994.693,0,12.135,26.657,20.096,0
HX182,2,1994.693,10,12.364,27.526,20.728,0.074655
HX182,2,1994.693,20,11.843,29.891,22.653,0.136526
HX182,2,1994.693,30,9.808,30.684,23.615,0.184296
HX182,2,1994.693,50,6.759,31.63,24.797,0.258449
HX182,2,1994.693,75,6.984,32.088,25.128,0.333408
HX182,2,1994.693,100,6.401,32.273,25.349,0.402335
HX182,2,1994.693,150,5.715,32.803,25.852,0.52582
HX182,2,1994.693,200,5.561,33.177,26.166,0.626931
HX182,2,1994.693,250,5.395,33.337,26.312,0.718497
LO34,2,1994.857,0,6.787,29.445,23.073,0
LO34,2,1994.857,10,6.794,29.441,23.069,0.048148
LO34,2,1994.857,20,6.858,29.464,23.079,0.096289
LO34,2,1994.857,30,6.931,29.496,23.095,0.144292
LO34,2,1994.857,50,8.401,30.527,23.706,0.23528
LO34,2,1994.857,75,8.755,31.378,24.321,0.332096
LO34,2,1994.857,100,8.538,31.76,24.652,0.419
LO34,2,1994.857,150,7.056,32.292,25.279,0.569629
LO34,2,1994.857,200,5.961,32.845,25.855,0.693166
LO34,2,1994.857,250,5.553,33.184,26.172,0.794705
LO35,2,1994.950,0,5.059,30.09,23.779,0
LO35,2,1994.950,10,5.219,30.457,24.053,0.039707
LO35,2,1994.950,20,5.276,30.467,24.055,0.078472
LO35,2,1994.950,30,5.295,30.479,24.061,0.117218
LO35,2,1994.950,50,5.376,30.566,24.121,0.194449
LO35,2,1994.950,75,5.597,30.74,24.235,0.287964
LO35,2,1994.950,100,6.519,31.659,24.85,0.373559
LO35,2,1994.950,150,5.964,32.737,25.769,0.513254
LO35,2,1994.950,200,5.776,33.356,26.282,0.614523
LO35,2,1994.950,250,5.598,33.535,26.444,0.700004
LO36,2,1995.016,0,4.396,30.698,24.328,0
LO36,2,1995.016,10,4.404,30.704,24.332,0.036135
LO36,2,1995.016,20,4.423,30.718,24.341,0.072225
LO36,2,1995.016,30,4.539,30.822,24.412,0.108006
LO36,2,1995.016,50,4.875,31.023,24.537,0.176936
LO36,2,1995.016,75,5.158,31.278,24.709,0.260916
LO36,2,1995.016,100,5.946,31.671,24.929,0.339294
LO36,2,1995.016,150,5.91,32.012,25.203,0.48273
LO36,2,1995.016,200,5.959,32.865,25.871,0.613077
LO36,2,1995.016,250,5.663,33.496,26.406,0.702512
LO37,2,1995.164,0,3.127,31.234,24.87,0
LO37,2,1995.164,10,3.206,31.264,24.887,0.030941
LO37,2,1995.164,20,3.359,31.281,24.887,0.061781
LO37,2,1995.164,30,3.346,31.292,24.897,0.092572
LO37,2,1995.164,50,3.419,31.338,24.927,0.153711
LO37,2,1995.164,75,3.811,31.453,24.984,0.229253
LO37,2,1995.164,100,3.955,31.578,25.069,0.302898
LO37,2,1995.164,150,4.646,31.865,25.228,0.445389
LO37,2,1995.164,200,5.146,32.079,25.344,0.581233
LO37,2,1995.164,250,5.576,32.505,25.632,0.707827
LO38,1,1995.292,0,4.08,30.94,24.55,0
LO38,1,1995.292,10,4.073,31.227,24.779,0.033362
LO38,1,1995.292,20,4.111,31.324,24.852,0.064827
LO38,1,1995.292,30,4.118,31.356,24.878,0.095817
LO38,1,1995.292,50,4.115,31.409,24.919,0.157351
LO38,1,1995.292,75,4.014,31.497,24.999,0.232777
LO38,1,1995.292,100,4.17,31.671,25.122,0.305264
LO38,1,1995.292,150,4.267,31.973,25.353,0.443409
LO38,1,1995.292,200,4.763,32.352,25.602,0.570503
LO38,1,1995.292,250,5.192,32.705,25.835,0.685414
HX183,2,1995.352,0,5.368,31.018,24.48,0
HX183,2,1995.352,10,5.345,31.332,24.731,0.033919
HX183,2,1995.352,20,5.224,31.36,24.766,0.066045
HX183,2,1995.352,30,5.164,31.388,24.795,0.09787
HX183,2,1995.352,50,5.293,31.494,24.865,0.160767
HX183,2,1995.352,75,5.19,31.612,24.97,0.237315
HX183,2,1995.352,100,5.138,31.693,25.04,0.311567
HX183,2,1995.352,150,4.34,32.078,25.429,0.450557
HX183,2,1995.352,200,4.907,32.422,25.642,0.57426
HX183,2,1995.352,250,5.075,32.608,25.771,0.690083
HX185,2,1995.410,0,6.849,30.409,23.824,0
HX185,2,1995.410,10,6.632,30.717,24.093,0.039461
HX185,2,1995.410,20,6.601,30.973,24.299,0.077202
HX185,2,1995.410,30,6.576,31.143,24.437,0.113145
HX185,2,1995.410,50,6.418,31.374,24.638,0.180762
HX185,2,1995.410,75,6.461,31.626,24.831,0.261047
HX185,2,1995.410,100,5.575,31.904,25.157,0.335856
HX185,2,1995.410,150,5.064,32.23,25.473,0.468822
HX185,2,1995.410,200,5.017,32.476,25.673,0.591379
HX185,2,1995.410,250,5.099,32.608,25.768,0.706229
HX185,27,1995.479,0,11.475,27.551,20.903,0
HX185,27,1995.479,10,9.911,28.822,22.147,0.0635
HX185,27,1995.479,20,8.423,30.111,23.378,0.112781
HX185,27,1995.479,30,7.866,30.814,24.007,0.155109
HX185,27,1995.479,50,7.327,31.473,24.599,0.227803
HX185,27,1995.479,75,6.845,31.92,25.014,0.305675
HX185,27,1995.479,100,5.688,31.949,25.18,0.377296
HX185,27,1995.479,150,5.315,32.351,25.54,0.509198
HX185,27,1995.479,200,5.06,32.544,25.722,0.627691
HX185,27,1995.479,250,5.163,32.623,25.773,0.741541
HX188,2,1995.572,0,12.581,26.773,20.107,0
HX188,2,1995.572,10,11.646,28.829,21.865,0.066656
HX188,2,1995.572,20,10.658,30.062,22.991,0.121643
HX188,2,1995.572,30,9.617,30.444,23.458,0.167784
HX188,2,1995.572,50,8.888,31.669,24.528,0.244812
HX188,2,1995.572,75,7.066,32.111,25.135,0.322083
HX188,2,1995.572,100,6.556,32.301,25.351,0.390602
HX188,2,1995.572,150,5.197,32.506,25.677,0.514687
HX188,2,1995.572,200,5.411,32.802,25.886,0.627423
HX188,2,1995.572,250,5.491,32.96,26.002,0.731624
HX190,210,1995.768,0,9.998,24.597,18.844,0
HX190,210,1995.768,10,10.206,24.956,19.092,0.088124
HX190,210,1995.768,20,10.645,26.698,20.378,0.169035
HX190,210,1995.768,30,10.879,28.048,21.388,0.238418
HX190,210,1995.768,50,11.444,30.069,22.862,0.353027
HX190,210,1995.768,75,8.991,31.83,24.638,0.454482
HX190,210,1995.768,100,6.849,32.156,25.199,0.530471
HX190,210,1995.768,150,5.876,32.493,25.587,0.660472
HX190,210,1995.768,200,5.597,32.965,25.993,0.771046
HX190,210,1995.768,250,5.579,33.084,26.09,0.871481
LO39,2,1995.870,0,6.882,29.379,23.009,0
LO39,2,1995.870,10,6.895,29.378,23.007,0.048759
LO39,2,1995.870,20,6.898,29.379,23.007,0.09753
LO39,2,1995.870,30,7.074,29.49,23.073,0.146221
LO39,2,1995.870,50,9.061,30.882,23.886,0.23397
LO39,2,1995.870,75,8.706,31.347,24.304,0.329829
LO39,2,1995.870,100,9.153,31.762,24.56,0.418603
LO39,2,1995.870,150,6.95,32.307,25.305,0.568525
LO39,2,1995.870,200,5.821,32.746,25.794,0.689927
LO39,2,1995.870,250,5.652,32.94,25.968,0.797794
LO41,2,1996.119,0,3.727,31.446,24.986,0
LO41,2,1996.119,10,3.755,31.454,24.99,0.029864
LO41,2,1996.119,20,4.081,31.498,24.993,0.059701
LO41,2,1996.119,30,4.213,31.546,25.019,0.089371
LO41,2,1996.119,50,4.245,31.558,25.025,0.148454
LO41,2,1996.119,75,4.29,31.567,25.028,0.222279
LO41,2,1996.119,100,4.293,31.576,25.035,0.296034
LO41,2,1996.119,150,4.803,31.814,25.172,0.441519
LO41,2,1996.119,200,4.918,32.003,25.309,0.578401
LO41,2,1996.119,250,5.441,32.259,25.453,0.711162
LO42,2,1996.199,0,3.787,31.574,25.082,0
LO42,2,1996.199,10,3.777,31.583,25.09,0.028937
LO42,2,1996.199,20,3.765,31.583,25.091,0.057821
LO42,2,1996.199,30,3.748,31.587,25.096,0.086692
LO42,2,1996.199,50,3.657,31.619,25.129,0.14399
LO42,2,1996.199,75,3.887,31.67,25.149,0.215047
LO42,2,1996.199,100,3.908,31.698,25.169,0.285692
LO42,2,1996.199,150,4.28,32.01,25.381,0.42313
LO42,2,1996.199,200,5.031,32.268,25.507,0.550866
LO42,2,1996.199,250,5.549,32.579,25.694,0.672529
LO43,2,1996.275,0,3.828,31.567,25.073,0
LO43,2,1996.275,10,3.84,31.667,25.151,0.028769
LO43,2,1996.275,20,3.895,31.695,25.168,0.05701
LO43,2,1996.275,30,3.918,31.71,25.178,0.085085
LO43,2,1996.275,50,3.917,31.733,25.196,0.141019
LO43,2,1996.275,75,3.887,31.757,25.218,0.210537
LO43,2,1996.275,100,3.862,31.768,25.229,0.279691
LO43,2,1996.275,150,3.934,31.856,25.292,0.416731
LO43,2,1996.275,200,4.329,32.017,25.381,0.549455
LO43,2,1996.275,250,5.009,32.312,25.544,0.677347
HX191,7,1996.312,0,5.071,31.4,24.814,0
HX191,7,1996.312,10,4.714,31.544,24.967,0.030812
HX191,7,1996.312,20,4.465,31.662,25.086,0.059967
HX191,7,1996.312,30,4.417,31.681,25.106,0.088808
HX191,7,1996.312,50,4.355,31.698,25.126,0.146142
HX191,7,1996.312,75,4.225,31.742,25.174,0.217101
HX191,7,1996.312,100,4.382,31.843,25.238,0.286453
HX191,7,1996.312,150,4.266,31.988,25.364,0.421782
HX191,7,1996.312,200,5.014,32.313,25.544,0.548921
HX191,7,1996.312,250,5.247,32.442,25.62,0.670622
HX192,2,1996.335,0,5.808,30.786,24.247,0
HX192,2,1996.335,10,5.346,31.395,24.781,0.034859
HX192,2,1996.335,20,4.587,31.642,25.058,0.064905
HX192,2,1996.335,30,4.496,31.673,25.092,0.093917
HX192,2,1996.335,50,4.377,31.744,25.16,0.151091
HX192,2,1996.335,75,4.327,31.81,25.217,0.221066
HX192,2,1996.335,100,4.387,31.903,25.285,0.289626
HX192,2,1996.335,150,4.583,32.098,25.42,0.42257
HX192,2,1996.335,200,5.021,32.306,25.537,0.549372
HX192,2,1996.335,250,5.22,32.439,25.621,0.671037
HX192,54,1996.361,0,8.188,31.054,24.15,0
HX192,54,1996.361,10,5.847,31.599,24.885,0.034758
HX192,54,1996.361,20,4.789,31.677,25.065,0.065173
HX192,54,1996.361,30,4.401,31.723,25.141,0.0939
HX192,54,1996.361,50,4.141,31.771,25.205,0.150185
HX192,54,1996.361,75,4.218,31.867,25.274,0.218979
HX192,54,1996.361,100,4.555,32.031,25.369,0.285836
HX192,54,1996.361,150,5.082,32.325,25.546,0.413203
HX192,54,1996.361,200,5.312,32.467,25.632,0.534789
HX192,54,1996.361,250,5.395,32.571,25.706,0.652466
LO44,2,1996.450,0,10.892,28.829,21.994,0
LO44,2,1996.450,10,9.095,31.193,24.124,0.040757
LO44,2,1996.450,20,8.58,31.594,24.516,0.077237
LO44,2,1996.450,30,7.724,31.602,24.645,0.110829
LO44,2,1996.450,50,7.077,31.742,24.843,0.1756
LO44,2,1996.450,75,6.009,31.811,25.032,0.251847
LO44,2,1996.450,100,4.627,31.841,25.211,0.322995
LO44,2,1996.450,150,4.866,32.2,25.471,0.455405
LO44,2,1996.450,200,5.467,32.724,25.818,0.57633
LO44,2,1996.450,250,5.527,32.836,25.9,0.684471
LO45,2,1996.568,0,13.384,25.359,18.868,0
LO45,2,1996.568,10,12.425,29.573,22.301,0.063211
LO45,2,1996.568,20,11.933,30.494,23.105,0.11497
LO45,2,1996.568,30,10.647,30.868,23.62,0.160029
LO45,2,1996.568,50,8.447,31.536,24.49,0.236222
LO45,2,1996.568,75,5.914,31.886,25.103,0.313825
LO45,2,1996.568,100,5.395,32.155,25.377,0.382694
LO45,2,1996.568,150,5.497,32.67,25.772,0.504556
LO45,2,1996.568,200,5.697,32.93,25.954,0.612938
LO45,2,1996.568,250,5.72,33.065,26.058,0.71518
LO46,2,1996.645,0,12.741,25.435,19.044,0
LO46,2,1996.645,10,13.226,28.989,21.699,0.0664
LO46,2,1996.645,20,12.804,29.437,22.125,0.126254
LO46,2,1996.645,30,12.739,29.729,22.363,0.182896
LO46,2,1996.645,50,9.547,31.511,24.303,0.27402
LO46,2,1996.645,75,6.59,31.936,25.059,0.354066
LO46,2,1996.645,100,6.115,32.153,25.289,0.424574
LO46,2,1996.645,150,5.776,32.759,25.809,0.549069
LO46,2,1996.645,200,5.646,33.206,26.178,0.650276
LO46,2,1996.645,250,5.516,33.339,26.299,0.741293
LO47,2,1996.722,0,11.694,26.066,19.715,0
LO47,2,1996.722,10,12.445,29.039,21.884,0.065418
LO47,2,1996.722,20,11.783,29.791,22.587,0.12104
LO47,2,1996.722,30,11.239,30.694,23.384,0.169408
LO47,2,1996.722,50,11.042,31.577,24.104,0.253573
LO47,2,1996.722,75,9.477,31.903,24.62,0.342424
LO47,2,1996.722,100,7.11,31.989,25.033,0.419134
LO47,2,1996.722,150,6.123,32.45,25.523,0.553112
LO47,2,1996.722,200,5.627,32.991,26.01,0.668075
LO47,2,1996.722,250,5.555,33.304,26.267,0.762832
LO48,2,1996.809,0,7.46,28.778,22.463,0
LO48,2,1996.809,10,7.613,28.935,22.567,0.051274
LO48,2,1996.809,20,7.917,29.145,22.691,0.103712
LO48,2,1996.809,30,8.162,29.308,22.785,0.154794
LO48,2,1996.809,50,9.519,30.98,23.892,0.248165
LO48,2,1996.809,75,9.407,31.628,24.416,0.340562
LO48,2,1996.809,100,8.473,31.873,24.751,0.424571
LO48,2,1996.809,150,6.306,32.465,25.512,0.566094
LO48,2,1996.809,200,5.8,32.956,25.962,0.678288
LO48,2,1996.809,250,5.619,33.169,26.153,0.77817
LO49,2,1996.864,0,6.399,29.489,23.155,0
LO49,2,1996.864,10,6.537,29.657,23.27,0.04495
LO49,2,1996.864,20,6.571,29.73,23.324,0.090783
LO49,2,1996.864,30,6.595,29.741,23.33,0.136493
LO49,2,1996.864,50,7.672,30.28,23.615,0.22714
LO49,2,1996.864,75,9.09,31.647,24.48,0.320679
LO49,2,1996.864,100,8.249,32.002,24.884,0.401753
LO49,2,1996.864,150,6.306,32.588,25.609,0.541909
LO49,2,1996.864,200,5.923,32.936,25.931,0.652522
LO49,2,1996.864,250,5.754,33.035,26.03,0.756598
LO50,2,1997.105,0,3.589,30.514,24.257,0
LO50,2,1997.105,10,4.133,31.194,24.747,0.031854
LO50,2,1997.105,20,4.184,31.251,24.787,0.063782
LO50,2,1997.105,30,4.217,31.282,24.809,0.09547
LO50,2,1997.105,50,4.183,31.378,24.888,0.157706
LO50,2,1997.105,75,4.244,31.446,24.936,0.234219
LO50,2,1997.105,100,4.604,31.581,25.008,0.309444
LO50,2,1997.105,150,5.067,31.866,25.185,0.454579
LO50,2,1997.105,200,5.302,32.036,25.293,0.592447
LO50,2,1997.105,250,5.715,32.254,25.418,0.725912
LO51,2,1997.173,0,3.67,31.051,24.677,0
LO51,2,1997.173,10,3.776,31.087,24.696,0.032741
LO51,2,1997.173,20,4.035,31.226,24.782,0.065113
LO51,2,1997.173,30,4.063,31.274,24.817,0.096703
LO51,2,1997.173,50,4.117,31.299,24.832,0.159556
LO51,2,1997.173,75,4.356,31.546,25.005,0.236995
LO51,2,1997.173,100,4.386,31.62,25.061,0.310688
LO51,2,1997.173,150,4.789,31.949,25.28,0.449833
LO51,2,1997.173,200,5.018,32.055,25.339,0.58493
LO51,2,1997.173,250,5.105,32.112,25.375,0.71746
HX195,7,1997.213,0,3.356,31.213,24.833,0
HX195,7,1997.213,10,3.371,31.217,24.835,0.031328
HX195,7,1997.213,20,3.381,31.221,24.837,0.06264
HX195,7,1997.213,30,3.423,31.236,24.846,0.093916
HX195,7,1997.213,50,3.559,31.29,24.877,0.156201
HX195,7,1997.213,75,3.663,31.387,24.944,0.232562
HX195,7,1997.213,100,3.701,31.413,24.962,0.308032
HX195,7,1997.213,150,4.696,31.836,25.2,0.45405
HX195,7,1997.213,200,4.917,32.076,25.367,0.590078
HX195,7,1997.213,250,5.074,32.197,25.446,0.719758
LO52,2,1997.442,0,10.387,30.256,23.188,0
LO52,2,1997.442,10,9.107,30.924,23.912,0.044704
LO52,2,1997.442,20,8.325,31.392,24.395,0.083201
LO52,2,1997.442,30,6.383,31.508,24.748,0.116275
LO52,2,1997.442,50,5.768,31.638,24.925,0.179041
LO52,2,1997.442,75,5.074,31.735,25.08,0.254061
LO52,2,1997.442,100,5.118,31.874,25.185,0.325502
LO52,2,1997.442,150,5.134,32.241,25.474,0.458492
LO52,2,1997.442,200,5.327,32.599,25.736,0.578601
LO52,2,1997.442,250,5.551,32.817,25.882,0.689928
LO53,2,1997.496,0,13.136,28.271,21.161,0
LO53,2,1997.496,10,9.269,30.969,23.922,0.04739
LO53,2,1997.496,20,7.876,31.393,24.46,0.084535
LO53,2,1997.496,30,7.595,31.595,24.657,0.118384
LO53,2,1997.496,50,6.908,31.786,24.901,0.181318
LO53,2,1997.496,75,6.029,31.975,25.159,0.254841
LO53,2,1997.496,100,5.682,32.075,25.28,0.323971
LO53,2,1997.496,150,5.342,32.613,25.745,0.449069
LO53,2,1997.496,200,5.586,32.879,25.927,0.558854
LO53,2,1997.496,250,5.761,33.081,26.066,0.661868
HX198,2,1997.551,0,13.683,25.978,19.289,0
HX198,2,1997.551,10,13.043,28.611,21.441,0.07428
HX198,2,1997.551,20,12.835,29.369,22.067,0.134719
HX198,2,1997.551,30,12.335,30.43,22.982,0.190072
HX198,2,1997.551,50,8.018,31.469,24.499,0.268177
